millis,A0,A1,A2,B0,B1,B2
7157,23.313742,-46.73329,-27.941872,-24.472935,-42.12914,-28.995516
7168,26.237564,-46.740448,-26.305834,-22.482222,-42.23222,-27.525206
7177,29.982477,-46.38604,-25.126024,-19.932142,-42.369034,-26.413816
7195,34.119495,-46.345768,-23.82975,-17.183208,-42.741158,-24.955467
7198,38.35311,-46.163033,-22.667,-14.152619,-42.93549,-23.264082
7207,41.996334,-45.76103,-21.332998,-10.929928,-42.74378,-21.249886
7217,44.67103,-44.886444,-19.839947,-7.648006,-42.13105,-18.759764
7228,46.320213,-43.386356,-18.056086,-3.9938498,-40.703384,-16.088455
7241,47.237423,-40.99889,-16.022703,0.022045823,-38.568874,-13.557522
7247,48.002464,-38.350464,-13.697033,4.0743856,-36.17966,-11.155323
7258,49.020844,-35.577747,-11.302598,7.805052,-34.06226,-9.200012
7267,50.11233,-33.15747,-8.939926,10.8226185,-32.685898,-7.5788493
7277,50.874084,-31.6956,-6.6548624,13.047336,-31.292738,-6.20459
7293,50.957172,-30.243444,-4.687087,14.817609,-28.13108,-4.6550555
7297,50.038273,-26.84868,-2.8336928,16.241047,-22.241896,-2.1981683
7308,48.458652,-20.507465,-0.85501283,16.691607,-15.182615,1.7338533
7318,47.22305,-12.453348,1.292113,15.89503,-8.572616,6.6451845
7327,46.594925,-4.0930257,3.901139,14.364799,-2.7455413,11.603877
7338,46.74285,3.9240158,6.6572614,12.828785,2.7877574,16.20224
7348,46.706318,11.2370405,9.635787,11.880939,8.097761,20.369585
7358,47.32669,17.819448,12.380742,11.055076,12.753876,24.20157
7368,48.697273,23.885448,15.008885,9.520346,16.648888,27.649925
7378,49.665356,29.17386,17.250658,6.8374343,20.211689,30.489086
7388,49.85952,33.792824,18.629993,3.5451746,24.075161,32.639736
7402,50.570793,38.438816,19.393013,-0.14748853,28.532969,34.417458
7409,52.192753,43.747795,19.795225,-4.7143545,33.359634,35.758347
7418,54.62592,49.504276,19.688612,-10.352754,38.126816,36.282227
7428,57.598206,55.157013,18.892717,-17.162315,42.970676,35.82835
7438,61.695827,60.6566,17.56632,-25.203817,48.11836,34.447876
7448,68.00551,66.52295,15.69337,-35.62741,53.96044,31.903791
7458,76.8622,73.17048,12.788887,-48.3624,60.62553,27.555897
7468,86.64479,80.335266,8.444955,-61.731678,68.34695,21.005854
7478,93.563896,87.14694,2.83898,-74.372696,77.085625,12.737256
7488,96.250725,84.45145,-3.6777606,-86.28117,86.30983,3.6900783
7498,96.152466,76.92362,-10.581828,-96.97494,84.96733,-4.7425756
7528,87.926636,58.67817,-25.910368,-126.95231,65.86243,-19.158087
7537,86.937775,52.63273,-29.710836,-133.09314,61.454338,-23.846241
7548,85.87135,46.634193,-33.384914,-137.1157,58.550243,-27.576937
7558,80.58013,43.790527,-36.09724,-140.46944,55.663574,-31.560009
7580,58.7866,37.261524,-45.097893,-144.42618,49.95642,-39.08394
7591,52.82413,34.863598,-48.250057,-144.03513,47.048965,-42.554115
7608,47.77753,32.43015,-51.35066,-135.45973,42.417427,-47.57484
7638,35.222027,26.855772,-59.635868,-86.75558,36.73547,-51.160866
7660,22.207977,21.978281,-68.00904,-47.75895,31.914324,-50.671036
7669,18.378807,19.389303,-69.90211,-37.268402,28.758123,-49.302696
7680,14.684393,15.423022,-70.61723,-30.585054,24.143585,-47.604813
7690,11.1905365,9.801443,-69.448875,-26.360003,17.905851,-45.749233
7700,8.396493,3.0337667,-65.9577,-23.657598,10.531133,-43.69498
7729,8.035879,-17.890198,-49.59406,-19.66157,-12.295367,-37.493023
7740,10.088687,-25.115461,-44.60054,-19.8962,-20.17403,-35.629765
7752,12.907918,-32.769497,-39.544918,-21.098217,-28.399504,-33.50865
7760,16.567074,-40.039005,-34.469463,-23.046452,-36.209324,-30.99091
7770,21.029825,-46.22916,-29.816214,-25.16871,-42.86348,-28.261036
7783,25.387424,-50.762814,-25.986408,-26.56362,-47.364204,-26.075209
7790,28.48202,-53.289124,-22.855806,-26.60544,-49.806385,-23.572538
7801,29.874456,-53.58774,-20.367052,-24.909498,-50.205437,-21.291634
7810,30.692501,-52.474216,-18.42579,-22.163467,-49.402596,-19.115076
7820,31.859903,-50.89844,-16.789223,-18.93158,-48.163612,-17.102589
7829,33.600006,-49.13356,-15.378234,-15.353134,-46.781796,-15.21878
7841,35.608856,-47.093285,-14.058575,-11.382801,-45.093956,-13.470788
7851,37.643967,-44.77256,-12.724213,-7.195136,-43.116398,-11.753914
7860,39.523445,-42.294746,-11.196254,-2.9495928,-40.97464,-9.916363
7870,41.072052,-39.16596,-9.446863,1.2689196,-38.316223,-7.680071
7880,42.482147,-35.218056,-7.6006427,5.2305856,-35.14797,-4.9876833
7894,44.22944,-30.583168,-5.908258,9.108735,-31.367683,-2.5226176
7903,46.130604,-25.899227,-4.031909,12.826825,-27.497097,-0.26135147
7910,47.846066,-21.09451,-1.8465552,16.235765,-23.756636,1.9820105
7920,50.22343,-15.604633,0.3414319,20.10854,-18.682833,4.1413693
7930,53.066864,-8.440468,2.8527865,23.46277,-11.958365,7.5274982
7940,55.423782,0.39526406,5.5858717,24.988346,-3.7361963,12.278022
7950,56.8601,10.050445,7.9688096,24.68517,5.321759,17.40365
7960,58.154137,19.141586,9.542689,22.823935,13.54064,21.939213
7970,59.143353,26.81755,10.581177,19.648655,19.820234,25.319294
7980,59.297215,33.278965,11.10314,14.942687,24.948454,27.837393
7990,59.32222,39.62383,11.17914,9.09887,30.196512,29.746477
8003,60.356125,46.271767,11.120207,2.5187778,35.5975,31.128824
8011,62.217113,53.012257,10.652736,-5.4623923,41.123096,31.591427
8020,64.43275,59.78362,9.144067,-14.99243,46.991676,30.59043
8030,66.83985,66.47346,6.392317,-25.998835,53.355774,27.801897
8039,68.773186,72.603455,2.3888576,-38.00055,60.213078,23.13042
8050,70.03672,77.32267,-2.6950984,-50.296448,67.48731,17.01583
8065,71.551056,78.90882,-8.317937,-63.089108,75.05411,10.305928
8070,73.71207,76.20031,-13.658429,-76.14091,82.44429,4.6462374
8081,76.380165,71.641716,-18.027891,-89.59659,89.48533,-0.26644403
8091,78.927345,66.57559,-21.647928,-101.20477,83.332535,-5.45119
8100,80.36643,61.418118,-24.855833,-110.25694,77.54138,-10.61224
8112,80.07398,56.89466,-27.560736,-117.86395,72.42164,-15.457691
8120,79.15216,52.9345,-29.683027,-124.868256,67.48874,-20.205065
8130,78.41677,49.18056,-31.337471,-131.35951,63.197903,-24.107952
8140,77.29655,45.91446,-32.801014,-136.54466,59.86495,-27.13847
8150,74.40567,43.759598,-34.63001,-139.30139,57.86202,-29.461737
8162,69.5276,42.60398,-36.992283,-139.33313,56.42759,-31.923502
8174,63.980957,41.681118,-39.60247,-137.39462,54.75817,-34.552124
8180,58.97394,40.68379,-42.143425,-133.88765,53.155487,-36.676426
8190,54.440014,39.44349,-44.789627,-128.14024,51.716908,-38.283035
8200,50.160717,38.438843,-47.33665,-118.88136,50.5765,-39.193935
8211,45.83715,37.58438,-49.82247,-105.55314,49.55397,-39.4016
8221,41.440792,36.607452,-52.241,-88.92688,48.26531,-39.033844
8230,37.041588,35.362816,-54.445194,-71.86719,46.616135,-38.02104
8240,32.581245,33.593792,-56.29228,-55.975735,43.950794,-36.59964
8250,28.315453,30.889662,-57.568443,-43.55612,39.520565,-35.107376
8260,24.328485,26.900595,-58.144234,-35.084015,33.68458,-33.47549
8276,21.113604,22.01982,-57.505608,-29.470394,26.940813,-31.676338
8280,19.020916,16.713104,-55.487305,-25.3117,19.806175,-29.805836
8290,17.822193,10.767104,-52.514336,-21.96278,12.253042,-28.086042
8300,17.51017,3.9855816,-49.02509,-19.252153,4.0393844,-26.783047
8311,18.13465,-3.4019408,-45.331375,-17.282635,-4.5611835,-25.954718
8320,19.63209,-11.261701,-41.676258,-16.045273,-13.206411,-25.475595
8332,21.889917,-19.343292,-38.221153,-15.516924,-21.658855,-25.112032
8341,25.220476,-26.76536,-35.171455,-15.141786,-28.894337,-25.192379
8349,29.5233,-32.40034,-33.043255,-14.439096,-33.569103,-26.083117
8360,32.94889,-35.510136,-31.663721,-13.500479,-35.39635,-27.19265
8370,34.037373,-35.361805,-30.994919,-11.913883,-33.995804,-27.810818
8380,32.306248,-31.573221,-31.019505,-9.817373,-29.261562,-27.588322
8391,29.438978,-25.173819,-31.937912,-8.444343,-22.466696,-25.989628
8400,26.81483,-17.296001,-33.467884,-7.8124456,-13.823899,-24.164206
8410,24.638338,-8.5209465,-35.327232,-7.88878,-3.8826106,-22.470352
8420,23.874224,1.3415948,-37.47261,-9.315314,6.479245,-20.842495
8430,24.827847,12.1580715,-39.174526,-12.356817,16.884192,-19.538195
8440,26.881395,23.018171,-40.15624,-16.3224,28.156994,-18.700686
8450,29.091915,32.354576,-41.06988,-23.056995,39.487938,-17.972763
8460,32.3269,39.591953,-42.037178,-34.27595,49.500652,-17.98509
8470,36.86766,44.33558,-42.615356,-50.439667,57.538055,-18.623749
8479,42.12209,46.451008,-43.038254,-69.710106,63.258724,-19.475492
8490,47.980385,46.754017,-43.22129,-87.415016,66.43586,-20.495504
8506,54.563595,46.432396,-42.801266,-100.1329,67.73274,-21.325125
8510,61.02007,45.73776,-42.219486,-108.09121,68.2021,-21.672382
8520,67.5797,45.27716,-41.271133,-112.87764,68.343,-21.63825
8530,73.470634,45.251083,-40.102406,-115.18802,68.6562,-21.096699
8540,77.53828,46.154354,-38.529083,-115.55308,69.15095,-20.409975
8550,78.7631,47.4139,-37.255222,-114.71792,69.79014,-19.792324
8560,77.86849,48.652657,-36.43489,-113.11645,70.40122,-19.364716
8572,75.697525,49.845924,-35.923588,-110.75918,70.81753,-19.142597
8581,72.843315,51.31334,-35.346054,-107.05707,71.70953,-18.270302
8590,68.785866,53.543716,-34.383263,-100.59872,72.96694,-16.616592
8602,62.53718,55.81573,-33.602226,-88.57728,72.53589,-15.109352
8610,54.92976,56.341038,-33.61386,-68.92992,67.81713,-14.743199
8620,47.713207,53.722816,-34.535248,-47.152008,59.756107,-15.430178
8631,42.262253,48.663677,-35.717953,-30.783766,51.285225,-16.562672
8640,38.72333,42.534473,-36.663464,-19.657207,43.39198,-17.927248
8650,36.73553,35.855026,-37.279484,-11.929586,35.28727,-19.70532
8660,35.66438,28.279936,-37.846973,-7.1729827,26.226624,-22.03082
8670,35.575127,20.17444,-38.40204,-4.539399,16.867153,-24.491463
8680,36.361237,12.119583,-38.795414,-2.9946265,8.193649,-26.739431
8689,37.843307,4.457624,-38.866676,-2.1786754,0.30641505,-28.617027
8699,39.55553,-2.8226256,-38.52326,-2.0667465,-7.052731,-30.000267
8712,41.18852,-9.911489,-37.674976,-2.5672357,-13.94673,-30.705864
8719,42.60479,-16.847467,-36.222763,-3.5672336,-20.375076,-30.650835
8730,43.692772,-22.873251,-34.245766,-4.680519,-25.903868,-29.999256
8740,44.125454,-26.8414,-32.122578,-5.434244,-29.802525,-28.822168
8750,43.800278,-28.84174,-30.231499,-5.45888,-31.243656,-27.863113
8761,42.698967,-29.4747,-28.440294,-5.046716,-30.907267,-26.533806
8769,41.355553,-28.890278,-27.168505,-4.40385,-29.514503,-25.457457
8780,39.991627,-27.795628,-26.20405,-3.8451717,-27.80436,-24.423147
8790,38.703335,-26.435421,-25.54744,-3.4073195,-25.922585,-23.43812
8800,37.566326,-24.868582,-25.153154,-3.059793,-23.986282,-22.545471
8810,36.65357,-23.218672,-25.002163,-2.9371746,-22.265608,-21.573097
8822,35.854416,-21.489458,-25.05337,-3.111532,-20.651987,-20.399633
8833,35.122723,-19.088516,-25.278456,-3.4577699,-18.447647,-19.009125
8840,34.52797,-15.367455,-25.682013,-3.6462605,-14.908354,-17.549223
8849,33.884586,-10.228043,-26.009474,-3.5111957,-9.616639,-16.00034
8860,33.496895,-3.6606078,-26.340864,-3.6435316,-3.001956,-14.118657
8870,33.155487,3.8025024,-26.52472,-4.4676466,4.569256,-12.074139
8885,32.644897,11.370363,-26.797125,-6.2518606,12.404122,-10.199711
8890,32.137894,18.237349,-27.475145,-8.82378,19.691257,-8.9275675
8900,31.952026,24.380299,-28.530407,-12.118473,26.360178,-8.269713
8911,32.136486,30.068163,-29.725208,-16.147026,32.81949,-8.038378
8919,32.98933,35.664093,-30.822126,-20.824234,39.482864,-8.006416
8930,34.686253,41.263,-31.643053,-26.456196,46.594444,-7.9292083
8939,37.49389,46.73651,-32.144455,-34.25725,53.86037,-7.9908905
8950,41.17099,51.242737,-32.635296,-44.682026,60.80189,-8.454425
8960,45.63134,54.242508,-33.23795,-57.319035,66.698845,-9.527836
8970,50.682503,55.55398,-33.92428,-71.01958,70.98509,-11.252368
8982,55.953884,55.20581,-34.785606,-84.55267,73.37157,-13.361508
8994,62.066196,54.05928,-35.183918,-97.1303,73.76147,-15.540075
9000,68.502914,52.116413,-35.3332,-107.98239,72.545334,-17.45189
9010,74.64155,49.59944,-35.310337,-117.03873,69.87052,-19.521402
9020,79.7716,46.65214,-35.27611,-124.91491,66.11652,-22.055296
9029,83.86334,43.10955,-35.416733,-132.1265,61.64484,-24.98268
9040,87.23341,39.073486,-35.542496,-138.72841,56.803017,-27.95763
9051,90.16585,34.643726,-35.54692,-144.79224,51.59023,-30.999964
9061,92.57099,30.18319,-35.263706,-150.10864,46.272808,-34.05605
9070,93.851616,26.00597,-34.868496,-154.47212,41.479145,-36.718197
9080,93.83661,22.517439,-34.477356,-158.02669,37.67053,-38.959534
9093,91.91015,19.99511,-34.109295,-161.4054,34.87598,-41.295223
9100,87.97996,18.124313,-33.87472,-165.05438,32.29551,-44.23214
9110,82.96163,16.23235,-33.9922,-168.6963,29.564518,-47.24393
9120,77.954185,13.944605,-34.327847,-171.90681,26.736357,-50.25104
9130,73.02173,11.29516,-34.770336,-174.53816,24.177605,-53.109734
9140,67.8874,8.59968,-35.2315,-176.95645,21.566444,-56.17316
9151,62.54421,5.727102,-35.889324,-179.16624,18.793623,-59.51606
9160,57.30462,2.5803208,-36.715675,179.1375,16.02908,-63.070107
9169,52.01532,-0.91193354,-37.752728,178.18703,13.463602,-66.96149
9181,46.718018,-4.391096,-38.87001,177.90184,11.085294,-71.08185
9190,41.700085,-8.005986,-40.06506,178.1873,8.699604,-75.48649
9203,37.30453,-11.574118,-41.33838,179.28123,6.6996565,-79.634186
9211,32.894485,-14.457763,-42.78804,-178.96323,5.353514,-83.08251
9220,27.75543,-16.22589,-44.27536,-176.85977,4.1495605,-85.74648
9232,22.229403,-17.662708,-46.094685,-173.88182,2.9930274,-86.03818
9240,16.735933,-19.048758,-48.367958,-169.75479,2.358442,-83.613716
9250,11.553419,-19.888285,-51.067482,-164.29874,1.8514619,-80.34471
9260,6.3192368,-20.113335,-54.245422,-156.79453,1.8974152,-76.68571
9270,1.0146047,-19.734888,-57.741135,-146.4251,2.0638852,-72.93559
9280,-4.1645303,-19.10607,-61.59759,-131.84428,1.7560489,-68.77565
9290,-8.706896,-18.436602,-65.67578,-114.70126,1.3210576,-64.389885
9300,-12.234786,-17.637962,-69.53922,-98.89963,0.8789745,-59.91904
9314,-14.829399,-16.862984,-72.46804,-85.75571,0.27560726,-55.50826
9321,-16.77278,-16.45487,-73.51677,-74.82248,-0.61975497,-51.280388
9331,-17.847858,-16.193815,-72.41154,-65.81446,-1.9875226,-47.181927
9341,-17.993557,-16.09741,-69.496864,-58.196274,-3.8557224,-43.211555
9350,-17.31844,-16.316233,-65.343544,-51.623226,-6.4746604,-39.366257
9361,-15.543837,-16.770014,-60.74191,-46.001247,-10.03343,-35.688507
9375,-13.026334,-17.887493,-55.834053,-41.36976,-14.480459,-32.13562
9380,-9.993427,-19.640295,-51.429306,-37.645706,-19.747707,-28.857967
9391,-7.917912,-22.514313,-47.33606,-34.89728,-25.377693,-26.237915
9400,-5.672217,-25.473415,-44.22957,-33.87802,-31.101982,-23.15884
9411,-3.1958587,-28.340036,-41.362858,-33.65926,-36.15985,-20.225367
9421,-0.6994263,-30.519941,-38.88691,-33.64638,-39.86295,-17.466984
9430,1.3594373,-31.57664,-36.764244,-33.417614,-41.831234,-14.967618
9440,2.8993106,-31.502106,-34.843906,-32.515003,-42.012604,-12.855111
9451,4.358583,-30.569054,-33.216938,-31.030434,-40.934788,-10.946839
9461,5.2331038,-29.277561,-31.248606,-29.462543,-39.625698,-9.390067
9470,5.63265,-29.073435,-29.240877,-28.501402,-39.261303,-7.4600477
9485,5.0699677,-30.242,-26.83226,-27.858078,-39.416183,-6.432703
9493,2.689712,-31.69174,-23.93264,-25.094334,-37.741806,-7.1618195
9500,1.1229903,-31.792938,-22.137533,-22.452528,-35.646484,-6.7137036
9510,1.7861065,-30.617,-21.48895,-20.675732,-34.18965,-6.020924
9521,2.5528204,-29.999516,-20.773146,-19.37341,-33.51348,-5.0747643
9531,3.8251486,-29.301348,-20.308443,-18.059668,-32.940304,-4.143325
9540,5.4712353,-28.19248,-19.775078,-16.317076,-31.90717,-3.2121208
9550,7.117913,-26.859043,-19.088774,-14.565204,-30.840046,-2.1255062
9560,8.802275,-25.498144,-18.33486,-12.775341,-29.707132,-0.93419164
9570,10.776645,-23.770906,-17.504307,-10.768601,-28.30549,0.32409638
9584,12.714331,-21.775589,-16.253677,-8.871055,-27.180283,2.0194159
9591,14.72546,-20.48662,-14.673341,-6.6871266,-26.648851,3.6140232
9600,16.818007,-18.692698,-12.681609,-4.057793,-25.54409,5.3863063
9610,18.615753,-17.175005,-10.254189,-1.491806,-25.123888,7.3718467
9620,20.498234,-15.994117,-7.929701,0.80815834,-25.131088,9.294888
9631,22.116959,-14.880679,-5.652339,2.7513695,-24.900827,11.244485
9642,23.469383,-13.669708,-3.763448,4.141432,-24.246922,13.173017
9651,24.57944,-11.90228,-2.3804226,4.9579616,-22.495014,15.144785
9660,25.238127,-9.090082,-1.30245,5.054976,-19.238873,17.279156
9670,25.577482,-5.2207103,-0.513471,3.9067066,-15.204525,19.817633
9680,25.688019,-1.0897708,0.060062207,2.7356155,-10.801378,21.890953
9694,25.929976,3.4757025,0.4614231,1.6039546,-6.032952,24.191252
9702,26.468397,8.597871,1.0742443,0.5337781,-1.2950214,26.845953
9711,27.47812,13.622006,2.1521096,-1.0903155E-4,2.6137853,29.436905
9721,28.7498,17.369104,3.7548168,0.31440505,4.556638,31.406176
9731,29.875574,19.323664,5.5500264,1.0772072,4.96797,32.805504
9741,30.86299,20.39283,7.118041,1.8692851,5.307739,33.951435
9751,32.167393,21.585539,8.430913,2.6324964,6.1015425,34.894936
9761,33.68245,23.118107,9.449731,3.039116,7.372615,35.664295
9771,34.920444,24.944916,10.018704,2.9622626,8.963278,36.16695
9780,35.846645,26.85009,10.048417,2.3495138,10.852036,36.387127
9791,36.71682,29.062075,9.605713,1.3898015,13.23742,36.375526
9809,37.712738,31.638374,8.968631,0.1335451,15.893445,36.296753
9812,38.888416,34.22669,8.368446,-1.1483084,18.49043,36.13212
